PORT_NAME,CNTR_CODE3,LONGITUDE,LATITUDE
ST IGNACE,USA,-84.716667,45.85
PUERTO DE CALDERA,CRI,-84.71896349,9.913333333
PUERTO PUNTARENAS,CRI,-84.80424028,9.981666667
PUNTARENAS,CRI,-84.833333,9.983333
MICHIPICOTEN,CAN,-84.9,47.966667
PETOSKEY,USA,-84.966667,45.366667
GARGANTUA,CAN,-84.966667,47.566667
APALACHICOLA,USA,-84.983333,29.716667
HARBOR SPRINGS,USA,-84.983333,45.433333
APALACHICOLA HARBOR,USA,-84.98669022,29.7275
CHARLEVOIX,USA,-85.266667,45.316667
PORT ST JOE,USA,-85.316667,29.816667
ST. JAMES HARBOR,USA,-85.516667,45.733333
TRAVERSE CITY,USA,-85.616667,44.766667
TRAVER,USA,-85.6191,44.76573387
PANAMA CITY,USA,-85.65,30.133333
LELAND,USA,-85.766667,45.016667
QUEBEC HARBOUR,CAN,-85.8,47.7
PORT INLAND,USA,-85.866667,45.966667
SAN JUAN DEL SUR,NIC,-85.875751,11.250974
GUANAJA,HND,-85.8792,16.45893387
PUERTO CASTILLA,HND,-85.983333,16
HOLLAND,USA,-86.133333,42.783333
SAUGATUCK,USA,-86.2,42.666667
GRAND HAVEN,USA,-86.233333,43.066667
FRANKFORT,USA,-86.25,44.633333
MANISTIQUE,USA,-86.25,45.95
MUSKEGON,USA,-86.266667,43.233333
SOUTH HAVEN,USA,-86.283333,42.4
MANISTEE,USA,-86.316667,44.25
HERON BAY,CAN,-86.316667,48.65
WHITE LAKE,USA,-86.35,43.383333
MARATHON,CAN,-86.3963,48.740934
LUDINGTON,USA,-86.45,43.95
ST JOSEPH,USA,-86.483333,42.116667
COXEN HOLE,HND,-86.55,16.31666667
COXEN BAY,HND,-86.55,16.316667
MUNISING,USA,-86.65,46.416667
NAHMA,USA,-86.666667,45.833333
PUERTO SANDINO,NIC,-86.763543,12.201796
PORT OF SANDINO,NIC,-86.76790342,12.17888889
LA CEIBA,HND,-86.8,15.783333
PUERTO ESTE,HND,-86.9,16.083333
MICHIGAN CITY,USA,-86.9,41.733333
COZUMEL,MEX,-86.9566,20.50613387
SAN MIGUEL DE COZUMEL,MEX,-86.966667,20.5
ESCANABA,USA,-87.05,45.766667
PORT OF PLAYA DEL CARMEN,MEX,-87.06772674,20.62444444
BURNS HARBOUR,USA,-87.139,41.62843387
CORINTO,NIC,-87.168709,12.480835
PORT OF  CORINTO,NIC,-87.16914016,12.48194444
PENSACOLA,USA,-87.216667,30.4
GARY,USA,-87.333333,41.616667
STURGEON BAY,USA,-87.383333,44.833333
MARQUETTE,USA,-87.383333,46.533333
PRESQUE ISLE,USA,-87.383333,46.566667
BUFFINGTON,USA,-87.416667,41.633333
INDIANA HARBOR,USA,-87.433333,41.666667
ALGOMA,USA,-87.433333,44.6
PUERTO DE SAN LORENZO,HND,-87.45,13.4
TELA,HND,-87.45,15.783333
KEWAUNEE,USA,-87.5,44.466667
CALUMET HARBOR,USA,-87.516667,41.733333
TWO RIVERS,USA,-87.566667,44.15
CHICAGO,USA,-87.6,41.883333
MARINETTE,USA,-87.6,45.083333
MENOMINEE,USA,-87.6,45.1
AMAPALA,HND,-87.6434,13.30903387
MANITOWOC,USA,-87.65,44.1
WILMETTE,USA,-87.683333,42.083333
SHEBOYGAN,USA,-87.7,43.75
RACINE,USA,-87.783333,42.733333
WAUKEGAN,USA,-87.816667,42.366667
KENOSHA,USA,-87.816667,42.583333
LA UNION,SLV,-87.833333,13.333333
GREAT LAKES,USA,-87.833333,42.3
OCONTO,USA,-87.833333,44.9
PORT WASHINGTON,USA,-87.866667,43.383333
COPPER HARBOR,USA,-87.866667,47.466667
MILWAUKEE,USA,-87.883333,43.033333
PUERTO CORTES,HND,-87.95,15.833333
GREEN BAY,USA,-88.016667,44.516667
DE PERE,USA,-88.0659,44.44773387
DEPERE,USA,-88.066667,44.45
MOBILE,USA,-88.116667,30.683333
EAGLE HARBOR,USA,-88.166667,47.466667
BELIZE CITY,BLZ,-88.1762085,17.49829102
PORT OF BELIZE,BLZ,-88.20194346,17.47972222
KAUKAUNA,USA,-88.266667,44.283333
CHETUMAL,MEX,-88.2739,18.49433387
APPLETON,USA,-88.4368,44.23683387
L'ANSE,USA,-88.4518,46.75173387
MENASHA,USA,-88.4522,44.20493387
L ANSE,USA,-88.466667,46.766667
BARAGA,USA,-88.483333,46.783333
PASCAGOULA,USA,-88.566667,30.35
HOUGHTON,USA,-88.566667,47.116667
EAGLE RIVER,USA,-88.6038,47.23273387
PUERTO BARRIOS,GTM,-88.6040636,15.72833333
UNKNOWN_2127,GTM,-88.61,15.7
SANTO TOMAS DE CASTILLA,GTM,-88.6108,15.695334
SANTO THOMAS DE CASTILLA,GTM,-88.616667,15.7
LIVINGSTON,GTM,-88.748222,15.825624
BILOXI,USA,-88.883333,30.383333
GULFPORT,USA,-89.083333,30.35
WASHINGTON HARBOR,USA,-89.15,47.916667
THUNDER BAY,CAN,-89.233333,48.4
LA LIBERTAD,SLV,-89.3197,13.48133387
ONTONAGON,USA,-89.333333,46.883333
SHAWANO,USA,-89.4033,28.92823387
OSTRICA,USA,-89.5393,29.36013387
PROGRESO,MEX,-89.666667,21.283333
PUERTO DE PROGRESO,MEX,-89.67055359,21.31361111
PORT SULPHUR,USA,-89.683333,29.483333
AMA,USA,-89.7,29.93333333
PORT OF YUKALPETEN,MEX,-89.70088339,21.27611111
SLIDELL,USA,-89.783333,30.266667
ACAJUTLA,SLV,-89.8374,13.57773387
DAVANT,USA,-89.8406,29.59733387
POINTE A LA HACHE,USA,-89.8507,29.60323387
ACAJUTLA OFFSHORE TERMINAL,SLV,-89.866667,13.583333
MYRTLE GROVE,USA,-89.9455,29.63853387
ALLIANCE,USA,-89.9616,29.66243387
BRAITHWAITE,USA,-89.9732,29.85173387
GRAND ISLE,USA,-90,29.233333
LOOP TERMINAL,USA,-90.016667,28.883333
NEW ORLEANS,USA,-90.05,29.95
GRETNA,USA,-90.066667,29.916667
MARRERO,USA,-90.1039,29.90333387
WESTWEGO,USA,-90.1388,29.91653387
MADISONVILLE,USA,-90.15,30.4
PORT OF MEMPHIS,USA,-90.166667,35.066667
AVONDALE,USA,-90.1994,29.92133387
TRI-CITY PORT,USA,-90.2,38.716667
PORT FOURCHON,USA,-90.20512367,29.12833333
STREATOR,USA,-90.316,29.93653387
ST ROSE,USA,-90.316667,29.95
GRAND MARAIS,USA,-90.333333,47.75
DES PLAINES,USA,-90.3614,29.93513387
DESTREHAN,USA,-90.366667,29.95
GOOD HOPE,USA,-90.3968,29.98353387
HAHNVILLE,USA,-90.4117,29.98323387
NORCO,USA,-90.4118,29.99403387
TAFT,USA,-90.422,29.99623387
RESERVE,USA,-90.55,30.05
CAMPECHE,MEX,-90.6,19.816667
GRAMERCY,USA,-90.6776,30.04823387
SOUTHWEST PASS,USA,-90.7,28.45
LA POINTE,USA,-90.783333,46.783333
PUERTO QUETZAL,GTM,-90.78881037,13.92222222
BAYFIELD,USA,-90.816667,46.8
SAN JOSE,GTM,-90.8266,13.918934
CONVENT,USA,-90.833333,30.016667
ASHLAND,USA,-90.866667,46.6
WASHBURN,USA,-90.883333,46.666667
ST. JAMES,USA,-90.933333,29.983333
DONALDSONVILLE,USA,-90.997,30.10813387
GEISMAR,USA,-91.0288,30.20453387
CORNUCOPIA,USA,-91.1,46.866667
BATON ROUGE,USA,-91.183333,30.45
MORGAN CITY,USA,-91.216667,29.7
PLAQUEMINE,USA,-91.2243,30.28693387
SILVER BAY,USA,-91.257,47.27713387
CALETA TAGUS,ECU,-91.3682,-0.260366
PORT WING,USA,-91.383333,46.783333
TWO HARBORS,USA,-91.65,47.016667
MARS,USA,-91.7985,29.48033387
CIUDAD DEL CARMEN,MEX,-91.866667,18.633333
CHAMPERICO,GTM,-91.91644,14.291491
CAYO ARCAS TERMINAL,MEX,-92,20.18333387
SUPERIOR,USA,-92.066667,46.733333
DULUTH,USA,-92.1,46.766667
PUERTO CHIAPAS,MEX,-92.40353357,14.70361111
PUERTO MADERO,MEX,-92.4164,14.71583387
FRONTERA,MEX,-92.65,18.533333
DOS BOCAS TERMINAL,MEX,-93.1645,18.61403387
LAKE CHARLES,USA,-93.25,30.216667
HAYMARK TERMINAL,USA,-93.316667,30.133333
CAMERON,USA,-93.3216,29.78603387
ORANGE,USA,-93.733333,30.083333
SABINE,USA,-93.866667,29.716667
ATRECO,USA,-93.8916,29.97883387
SABINE PASS,USA,-93.9,29.733333
PARLIER,USA,-93.9367,29.86573387
PORT NECHES,USA,-93.95,30
SMITH'S BLUFF,USA,-93.9614,30.00013387
PORT ARTHUR,USA,-93.966667,29.833333
BEAUMONT,USA,-94.083333,30.083333
CHURCHILL,CAN,-94.0898,58.770834
UNKNOWN_2734,MEX,-94.4,18.13
PORT OF PAJARITOS,MEX,-94.40053004,18.1275
NANCHITAL,MEX,-94.4073,18.05833387
COATZACOALCOS,MEX,-94.416667,18.15
PUERTO DE COATZACOALCOS,MEX,-94.41896349,18.12972222
MINATITLAN,MEX,-94.583333,17.9
GALVESTON,USA,-94.783333,29.316667
MEXICO GULF OIL PLATFORM,USA,-94.83275,28.68085333
JACINTOPORT,USA,-94.9,29.75
TEXAS CITY,USA,-94.916667,29.383333
BAYTOWN,USA,-95.016667,29.733333
SALINA CRUZ,MEX,-95.2,16.166667
NORSWORTHY,USA,-95.2,29.733333
PUERTO DE SALINA CRUZ,MEX,-95.20194346,16.15722222
PASADENA,USA,-95.216667,29.716667
SINCO,USA,-95.233333,29.716667
HOUSTON,USA,-95.283333,29.75
PORT FREEPORT,USA,-95.31825677,28.95055556
DEER PARK,USA,-95.333333,29.75
ALVARADO,MEX,-95.7433,18.80133387
RESOLUTE BAY,CAN,-95.9,74.683333
VERACRUZ,MEX,-96.133333,19.2
PALACIOS,USA,-96.216667,28.683333
PORT OCONNOR,USA,-96.4,28.45
POINT COMFORT,USA,-96.5675,28.64003387
PORT LAVACA,USA,-96.616667,28.616667
PORT ARANSAS,USA,-97.05,27.833333
PORT INGLESIDE,USA,-97.183333,27.816667
PORT ISABEL,USA,-97.2,26.083333
PORT ISABEL-BROWNSVILLE,USA,-97.2113,26.07533387
PUERTO DE TUXPAN,MEX,-97.37055359,20.94055556
TUXPAN,MEX,-97.4,20.95
BROWNSVILLE,USA,-97.4,25.95
CORPUS CHRISTI,USA,-97.4,27.816667
PUERTO DE TAMPICO,MEX,-97.83368669,22.23694444
ALTAMIRA,MEX,-97.85,22.483333
TAMPICO,MEX,-97.866667,22.216667
PUERTO DE ALTAMIRA,MEX,-97.87179034,22.48722222
ACAPULCO,MEX,-99.933333,16.85
LAZARO CARDENAS,MEX,-102.166667,17.933333
PUERTO DE LAZARO CARDENAS,MEX,-102.1753239,17.93416667
PUERTO DE MANZANILLO,MEX,-104.3008834,19.07055556
MANZANILLO,MEX,-104.316667,19.05
CAMBRIDGE BAY,CAN,-105.066667,69.116667
PUERTO VALLARTA,MEX,-105.266667,20.616667
PUERTO DE MAZATLAN,MEX,-106.393404,23.19222222
MAZATLAN,MEX,-106.4244,23.17393387
TOPOLOBAMPO,MEX,-109.0452,25.60093387
PUERTO DE TOPOLOBAMPO,MEX,-109.0528269,25.59416667
ISLA DE PASCUA,CHL,-109.4338,-27.147866
PORT OF CABO SAN LUCAS,MEX,-109.9007067,22.88388889
LA PAZ,MEX,-110.316667,24.166667
PICHILINGUE,MEX,-110.333333,24.266667
SAN JUAN DE LA COSTA,MEX,-110.6786,24.39533387
PUERTO DE GUAYMAS,MEX,-110.8687868,27.91916667
GUAYMAS,MEX,-110.8762,27.91603387
LORETO HARBOR,MEX,-111.3368669,26.01472222
SAN MARCOS ISLAND,MEX,-112.084,27.20133387
ISLA SAN MARCOS,MEX,-112.1,27.183333
SAN CARLOS,MEX,-112.115,24.78743387
SANTA ROSALIA,MEX,-112.2583,27.33803387
LADY FRANKLIN POINT,CAN,-113.266667,68.483333
PORT OF PUERTO PENASCO,MEX,-113.5423439,31.30611111
PUERTO SAN BARTOLOME,MEX,-114.883333,27.683333
COPPERMINE,CAN,-115.05,67.8
MORRO REDONDO,MEX,-115.1777,28.05113387
PUERTO MORRO REDONDO,MEX,-115.1833333,28.05
ENSENADA,MEX,-116.6219,31.86133387
PUERTO DE ENSENADA,MEX,-116.6228504,31.85083333
CAPE YOUNG,CAN,-116.933333,68.933333
ROSARITO TERMINAL,MEX,-117.0637,32.34803387
ROSARITO,MEX,-117.083333,32.366667
TIJUANA,MEX,-117.1219,32.47963387
SAN DIEGO,USA,-117.183333,32.716667
OCEANSIDE,USA,-117.3924,33.20253387
NEWPORT BEACH,USA,-117.9,33.616667
HUNTINGTON BEACH,USA,-117.9867,33.64333387
HUNTING,USA,-117.9867,33.643334
LONG BEACH,USA,-118.183333,33.766667
LOS ANGELES,USA,-118.25,33.75
AVALON,USA,-118.316667,33.35
AVALON HARBOR,USA,-118.3216137,33.34611111
SAN CLEMENTE,USA,-118.4312,32.816134
EL SEGUNDO,USA,-118.433333,33.916667
EL CAPITAN,USA,-118.4411,32.893634
ISTHMUS COVE,USA,-118.5,33.45
WILSON COVE,USA,-118.55,33
PORT HUENEME,USA,-119.2,34.15
VENTURA,USA,-119.283333,34.283333
CARPINTERIA,USA,-119.516667,34.383333
PRISONERS,USA,-119.683333,34.016667
SANTA BARBARA,USA,-119.683333,34.416667
ELLWOOD,USA,-119.916667,34.433333
GAVIOTA,USA,-120.2,34.466667
PISMO BEACH,USA,-120.65,35.133333
PORT SAN LUIS,USA,-120.75,35.166667
TYSOE POINT,CAN,-120.75,69.6
MORRO BAY,USA,-120.85,35.366667
ESTERO BAY,USA,-120.8689,35.402934
THE DALLES,USA,-121.183333,45.6
SACRAMENTO,USA,-121.5,38.583333
WALNUT GROVE,USA,-121.516667,38.233333
COURTLAND,USA,-121.566667,38.333333
ISLETON,USA,-121.6,38.166667
RIO VISTA,USA,-121.7,38.15
MOSS LANDING,USA,-121.783333,36.8
ANTIOCH,USA,-121.8,38.016667
MONTEREY,USA,-121.883333,36.616667
PITTSBURG,USA,-121.883333,38.033333
MONTEREY HARBOR,USA,-121.888987,36.60555556
SANTA CRUZ HARBOR,USA,-122.0014134,36.96638889
SANTA CRUZ,USA,-122.016667,36.966667
PORT OF AVON,USA,-122.0859835,38.04111111
MARTINEZ,USA,-122.133333,38.033333
BENICIA,USA,-122.15,38.05
PORT COSTA,USA,-122.183333,38.05
DAVENPORT,USA,-122.2,37.016667
REDWOOD CITY,USA,-122.2,37.533333
CROCKETT,USA,-122.216667,38.05
EVERETT,USA,-122.2207,47.96663387
SOUTH VALLEJO,USA,-122.25,38.083333
MISSION CITY,CAN,-122.25,49.116667
ALAMEDA,USA,-122.266667,37.783333
OLEUM,USA,-122.266667,38.05
MARE ISLAND,USA,-122.266667,38.1
VALLEJO,USA,-122.2675,38.07693387
BERKELEY,USA,-122.3,37.866667
MUKILTEO,USA,-122.3,47.95
SAN MATEO,USA,-122.302,37.57253387
OAKLAND,USA,-122.333333,37.816667
WASHOUGAL,USA,-122.35,45.583333
YERBABUENA ISLAND,USA,-122.366667,37.816667
POINT RICHMOND,USA,-122.366667,37.916667
PINOLE POINT,USA,-122.366667,38.016667
EDMONDS,USA,-122.3796,47.82173387
CAMAS,USA,-122.4,45.583333
POINT WELLS,USA,-122.4,47.783333
EDWARDS POINT,USA,-122.4,47.8
SEATTLE,USA,-122.409,47.67293387
SAN FRANCISCO,USA,-122.416667,37.816667
TACOMA,USA,-122.416667,47.283333
POINT SAN PABLO,USA,-122.433333,37.966667
QUARTERMASTER HARBOR,USA,-122.466667,47.383333
PRINCETOWN,USA,-122.483333,37.5
SAUSALITO,USA,-122.483333,37.85
CREOSOTE,USA,-122.5,47.616667
BELLINGHAM,USA,-122.5078,48.76353387
FORT WARD,USA,-122.516667,47.583333
WINSLOW,USA,-122.5223,47.61983387
PORT GAMBLE,USA,-122.5819,47.85743387
IOCO,CAN,-122.6041,49.333934
EAST BREMERTON,USA,-122.616667,47.566667
KEYPORT,USA,-122.616667,47.7
ANACORTES,USA,-122.616667,48.516667
PORT ORCHARD,USA,-122.6368,47.54133387
POULSBO,USA,-122.65,47.733333
BREMERTON,USA,-122.6654,47.54733387
COUPEVILLE,USA,-122.6795,48.21933387
SILVERDALE,USA,-122.6925,47.64433387
FERNDALE,USA,-122.7021,48.80573387
NISQUALLY HEAD,USA,-122.75,47.116667
CHERRY POINT,USA,-122.75,48.866667
BLAINE,CAN,-122.75,49
PEARCE POINT,CAN,-122.75,69.816667
PORT TOWNSEND,USA,-122.7564,48.10893387
SEMIAHMOO,USA,-122.766667,48.983333
GLEN COVE,USA,-122.783333,48.083333
PORT COQUITLAM,CAN,-122.783333,49.266667
ST HELENS,USA,-122.8,45.866667
KALAMA,USA,-122.8534,46.01143387
PORT MOODY,CAN,-122.8632,49.282134
KELSO,USA,-122.8952,46.10013387
LONGVIEW,USA,-122.8997,46.18253387
RICHARDSON,USA,-122.9,48.45
FRASER MILLS,CAN,-122.9088,49.197834
NEW WESTMINSTER,CAN,-122.916667,49.2
FRASER RIVER PORT,CAN,-122.9187868,49.18666667
RAINIER,USA,-122.933333,46.083333
ORCAS,USA,-122.9359,48.59803387
FRIDAY HARBOR,USA,-123.016667,48.533333
BODEGA BAY,USA,-123.05,38.333333
PORT METRO VANCOUVER,CAN,-123.071437,49.29777778
SHELTON,USA,-123.0927,47.20723387
VANCOUVER,CAN,-123.1084,49.283834
HOODSPORT,USA,-123.133333,47.416667
WESTSHORE TERMINALS,CAN,-123.1565371,49.01694444
SQUAMISH,CAN,-123.164,49.689834
ROCHE  HARBOR,USA,-123.166667,48.616667
STEVESTON,CAN,-123.183333,49.133333
LYALL HARBOR,CAN,-123.2,48.8
WOODFIBRE HARBOR,CAN,-123.2521201,49.665
WOODFIBRE,CAN,-123.2524,49.664134
HOPE BAY,CAN,-123.283333,48.8
VICTORIA HARBOR,CAN,-123.383333,48.433333
SIDNEY,CAN,-123.383333,48.65
SIDNEY HARBOUR,CAN,-123.3896938,48.64833333
PORT ANGELES,USA,-123.4038,48.13613387
PATTERSON,USA,-123.4157,48.14093387
ESQUIMALT HARBOR,CAN,-123.4343934,48.43638889
PORT OF PORT OF MELLON,CAN,-123.476914,49.51944444
GANGES,CAN,-123.483333,48.85
PORT MELLON,CAN,-123.4864,49.515534
GANGES HARBOR,CAN,-123.4905771,48.85277778
BAMBERTON,CAN,-123.5191,48.582234
CROFTON,CAN,-123.6276,48.863134
COWICHAN BAY,CAN,-123.6474,48.758534
CHEMAINUS,CAN,-123.7091,48.916834
RAYMOND,USA,-123.733333,46.683333
TONGUE POINT,USA,-123.75,46.2
WILLAPA HARBOR,USA,-123.75,46.683333
SOUTH BEND,USA,-123.783333,46.666667
LADYSMITH,CAN,-123.8073,48.987934
FORT BRAGG,USA,-123.816667,39.45
LADYSMITH HARBOR,CAN,-123.8184335,49.00138889
ASTORIA,USA,-123.8449,46.18873387
HARMAC,CAN,-123.8744,49.134134
HOQUIAM,USA,-123.9,46.966667
WARRENTON,USA,-123.9106,46.16733387
HOQUIAM-ABERDEEN APT,USA,-123.9234,46.97213387
NANAIMO,CAN,-123.9351,49.166034
NAHCOTTA,USA,-124.033333,46.5
ILWACO,USA,-124.05,46.3
CUSHMAN,USA,-124.066667,43.983333
WALDPORT,USA,-124.066667,44.433333
DEPOE BAY,USA,-124.066667,44.8
BAY CITY,USA,-124.066667,46.866667
PAULATUK,CAN,-124.083333,69.35
REEDSPORT,USA,-124.1,43.7
GLENADA,USA,-124.116667,43.966667
WESTHAVEN COVE,USA,-124.116667,46.916667
GARDINER,USA,-124.1179,43.71733387
GRAY,USA,-124.1318,46.90513387
NANOOSE HARBOR,CAN,-124.15,49.266667
SAMOA,USA,-124.183333,40.816667
WINCHESTER BAY,USA,-124.183333,43.683333
EUREKA,USA,-124.1938,40.79753387
NANOOSE,CAN,-124.198,49.264734
CRESCENT CITY,USA,-124.2021,41.74793387
COOS BAY,USA,-124.2078,43.37203387
FIELDS LANDING,USA,-124.216667,40.716667
NORTH BEND,USA,-124.2246,43.42973387
EMPIRE,USA,-124.283333,43.4
SEKIU,USA,-124.3,48.266667
PROSPER,USA,-124.366667,43.15
BANDON,USA,-124.416667,43.116667
PORT SAN JUAN,CAN,-124.433333,48.55
PORT ORFORD,USA,-124.5,42.733333
WESTVIEW,CAN,-124.516667,49.833333
POWELL RIVER,CAN,-124.5258,49.845734
NEAH BAY,USA,-124.6203,48.36853387
BLUBBER BAY HARBOR,CAN,-124.6207303,49.79
LA PUSH,USA,-124.633333,47.9
POLICE POINT,CAN,-124.75,70.183333
PORT ALBERNI,CAN,-124.8271,49.250534
COMOX HARBOR,CAN,-124.9244405,49.67083333
COMOX,CAN,-124.9327,49.673934
CAMPBELL RIVER HARBOR,CAN,-125.2386337,50.03194444
CAMPBELL RIVER,CAN,-125.2412,50.027234
SACHS HARBOR,CAN,-125.25,71.966667
DUNCAN BAY,CAN,-125.2806,50.074134
UCLUELET,CAN,-125.55,48.95
TOFINO,CAN,-125.9,49.15
CLAYOQUOT,CAN,-125.916667,49.15
AHOUSAT,CAN,-126.066667,49.283333
GOLD RIVER,CAN,-126.122,49.659934
TAHSIS,CAN,-126.6631,49.919934
BELLA COOLA,CAN,-126.7608,52.368134
BELLA COOLA HARBOUR,CAN,-126.7895171,52.37444444
ZEBALLOS,CAN,-126.8491,49.985134
ALERT BAY,CAN,-126.933333,50.583333
SOINTULA,CAN,-127.016667,50.633333
PORT MCNEILL,CAN,-127.083333,50.583333
PORT ALICE,CAN,-127.4577,50.382534
PORT HARDY,CAN,-127.4907,50.719334
COAL HARBOR,CAN,-127.583333,50.6
BERGH COVE,CAN,-127.616667,50.533333
QUATSINO SOUND HARBOR,CAN,-127.6221437,50.53694444
OCEAN FALLS HARBOUR,CAN,-127.6888104,52.35083333
OCEAN FALLS,CAN,-127.6953,52.345934
KEMANO BAY,CAN,-128.133333,53.483333
BELLA BELLA,CAN,-128.15,52.16666667
NEW BELLA BELLA,CAN,-128.15,52.166667
PITCAIRN ISLAND,PCN,-128.2891235,-24.36798096
KLEMTU,CAN,-128.516667,52.6
KITIMAT,CAN,-128.6773,54.047534
BUTEDALE,CAN,-128.683333,53.166667
STEWART,CAN,-129.9974,55.928234
HYDER,CAN,-130,55.916667
HYDE,CAN,-130.0057,55.905534
PORT EDWARD,CAN,-130.2791,54.228834
PORPOISE HARBOR,CAN,-130.283333,54.216667
PRINCE RUPERT,CAN,-130.2978,54.321934
HIDDEN INLET,USA,-130.333333,54.95
PRINCE RUPERT PORT,CAN,-130.3370436,54.30972222
PORT SIMPSON,CAN,-130.4296,54.555734
JEDWAY,CAN,-131.2124,52.289634
GEORGE INLET,USA,-131.466667,55.383333
METLAKATLA,USA,-131.5776,55.12893387
KETCHIKAN,USA,-131.631,55.32973387
LORING,USA,-131.633333,55.6
WARD COVE,USA,-131.733333,55.4
KNUDSON COVE,USA,-131.8,55.466667
YES BAY,USA,-131.8,55.916667
SANDSPIT LANDING,CAN,-131.8196702,53.25527778
ALLIFORD BAY,CAN,-131.983333,53.216667
CHARLOTTE (SKIDEGATE),CAN,-132.0307,53.247334
QUEEN CHARLOTTE HARBOR,CAN,-132.0702002,53.25305556
QUEEN CHARLOTTE,CAN,-132.083333,53.25
MASSET HARBOR,CAN,-132.1411072,54.00666667
MASSET,CAN,-132.1437,54.038334
PORT CLEMENTS,CAN,-132.183333,53.683333
UNION BAY,USA,-132.216667,55.766667
WRANGELL,USA,-132.3844,56.47573387
KASAAN,USA,-132.4,55.533333
BURNETT INLET,USA,-132.466667,56.066667
HYDABURG,USA,-132.8163,55.20363387
PETERSBURG,USA,-132.949,56.80933387
ROSE INLET,USA,-132.966667,54.95
TUKTOYAKTUK HARBOR,CAN,-132.9858068,69.43138889
TUKTOYAKTUK,CAN,-133,69.45
KLAWOCK,USA,-133.1,55.55
CRAIG,USA,-133.15,55.466667
CASTLE ISLAND,USA,-133.1644,56.63923387
WATERFALL,USA,-133.233333,55.3
STEAMBOAT BAY,USA,-133.633333,55.533333
FISHERMANS HARBOR,USA,-133.8,55.966667
KAKE,USA,-133.9155,56.96193387
BAY OF PILLARS,USA,-134.233333,56.6
DUPONT,USA,-134.266667,58.233333
WASHINGTON BAY,USA,-134.35,56.733333
JUNEAU,USA,-134.4176,58.30313387
HOOD BAY,USA,-134.5,57.4
LITTLE PORT WALTER,USA,-134.633333,56.383333
PORT ALEXANDER,USA,-134.65,56.25
PORT ARMSTRONG,USA,-134.666667,56.3
PORT CONCLUSION,USA,-134.683333,56.25
BIG PORT WALTER,USA,-134.733333,56.383333
HAWK INLET,USA,-134.75,58.116667
FUNTER,USA,-134.9,58.25
PORT RIKITEA,PYF,-134.966667,-23.116667
TODD,USA,-135.05,57.466667
TENAKEE SPRINGS,USA,-135.2,57.783333
SKAGWAY,USA,-135.3127,59.45583387
SITKA,USA,-135.333333,57.05
LETNIKOF COVE,USA,-135.4,59.183333
HAINES,USA,-135.4236,59.24913387
PORT CHILKOOT,USA,-135.433333,59.233333
HOONAH,USA,-135.45,58.116667
EXCURSION INLET,USA,-135.45,58.416667
TANANI POINT,USA,-135.45,59.283333
KIMSHAN COVE,USA,-136.116667,57.683333
PELICAN,USA,-136.2234,57.95693387
ELFIN COVE,USA,-136.35,58.2
ATUONA,PYF,-139.033333,-9.816667
YAKUTAT,USA,-139.7351,59.54633387
TAIOHAE,PYF,-140.0551,-8.939266132
BAIE TAIOHAE,PYF,-140.083333,-8.933333
TAIOHAE HARBOR,PYF,-140.0935807,-8.913611111
BERNARD HARBOR,USA,-143.633333,70.133333
KATALLA,USA,-144.533333,60.2
SHEPARD POINT,USA,-145.666667,60.633333
ORCA,USA,-145.716667,60.583333
CORDOVA,USA,-145.766667,60.55
VALDEZ,USA,-146.25,61.116667
SWANPORT,USA,-146.4,61.083333
CRAB BAY,USA,-148,60.066667
PORT ASHTON,USA,-148.05,60.066667
LATOUCHE,USA,-148.066667,60.05
PRUDHOE,USA,-148.369,70.30623387
PRUDHOE BAY,USA,-148.416667,70.333333
WHITTIER,USA,-148.666667,60.833333
SEWARD,USA,-149.433333,60.1
PAPEETE,PYF,-149.5727,-17.52816613
ANCHORAGE,USA,-149.9,61.216667
PORT MACKENZIE,USA,-149.9091873,61.26833333
TYONEK,USA,-151.1413,61.06393387
KENAI,USA,-151.266667,60.55
NIKISKI,USA,-151.4,60.683333
COAL POINT,USA,-151.416667,59.6
UTUROA,PYF,-151.45,-16.733333
NINILCHIK,USA,-151.683333,60.05
WEST FORELAND,USA,-151.7215,60.71273387
SELDOVIA,USA,-151.733333,59.433333
PORT OF BORA-BORA,PYF,-151.75,-16.51666667
UNKNOWN_2887,PYF,-151.75,-16.5
VAITAPE,PYF,-151.7513,-16.51116613
PORT GRAHAM,USA,-151.816667,59.35
DRIFT RIVER,USA,-152.133333,60.55
KODIAK,USA,-152.4,57.783333
OUZINKIE,USA,-152.5,57.916667
WOMENS BAY,USA,-152.516667,57.716667
PORT WILLIAM,USA,-152.583333,58.483333
SNUG HARBOR,USA,-152.583333,60.1
BEAR ISLAND,USA,-152.683333,58.45
HOGG ISLAND,USA,-152.683333,58.466667
DRY SPRUCE BAY,USA,-153.033333,57.933333
PORT VITA,USA,-153.066667,58.066667
PORT HOBRON,USA,-153.166667,57.166667
MCCORD,USA,-153.2,57.15
PORT OBRIEN,USA,-153.316667,57.733333
THREE SAINTS BAY,USA,-153.5,57.116667
LARSEN BAY,USA,-153.983333,57.533333
UYAK,USA,-154,57.633333
TRAP POINT,USA,-154.15,57
LAZY BAY,USA,-154.25,56.9
KARLUK,USA,-154.45,57.566667
HILO,USA,-155.066667,19.733333
