PORT_NAME,CNTR_CODE3,LONGITUDE,LATITUDE,Port Name Lower,Main Port Name,Country Code,Latitude,Longitude,_merge,lon diff,lat diff,position diff,Country Code 3
SKIATHOS,GRC,23.4994107,39.1679482,skiathos,,,,,left_only,13.399410699999999,4.884615199999999,18.284025899999996,
SKIEN,NOR,9.6,59.2,skien,Skien,Norway,59.199722222,9.603611111,both,-13.891882319999999,20.03947754,33.93135986,NOR
SKIKDA,DZA,6.9071,36.89053387,skikda,Skikda,Algeria,36.883333,6.916667,both,-2.6929,-22.309466130000004,25.002366130000006,DZA
SKIVE,DNK,9.052490234,56.57470703,skive,,,,,left_only,2.1453902340000006,19.68417316,21.829563394,
SKJERVOY,NOR,20.99328613,70.03588867,skjervoy,,,,,left_only,11.940795896000001,13.461181640000007,25.401977536000008,
SKODJE,NOR,6.7041325,62.504018,skodje,,,,,left_only,-14.289153630000001,-7.5318706700000035,21.821024300000005,
SKOGBY,FIN,23.3145563,59.90921467,skogby,,,,,left_only,16.6104238,-2.594803330000005,19.205227130000004,
SKOGHALL,SWE,13.4731,59.318434,skoghall,,,,,left_only,-9.841456299999999,-0.5907806699999938,10.432236969999993,
SKOLDVIK,FIN,25.5526275,60.307724,skoldvik,,,,,left_only,12.1163482,0.9864349400000023,13.102783140000001,
SKOOT COVE,USA,174.066667,52.716667,skoot cove,Skoot Cove,United States,52.716667,174.066667,both,148.5140395,-7.591056999999999,156.1050965,USA
SKOPELOS,GRC,23.75,39.11666667,skopelos,,,,,left_only,-150.316667,-13.60000033,163.91666733,
SKRADIN,HRV,15.91666667,43.81666667,skradin,,,,,left_only,-7.812825519999999,4.6921549499999955,12.504980469999994,
SKREDSVIK,SWE,11.4767,58.399934,skredsvik,,,,,left_only,-4.4399666700000004,14.583267330000005,19.023234000000006,
SKROVA HAVN,NOR,14.666667,68.166667,skrova havn,Skrova Havn,Norway,68.165833333,14.664166667,both,3.189967000000001,9.766733000000002,12.956700000000003,NOR
SKUA VENTURE,AUS,125.0037,-12.10726613,skua venture,,,,,left_only,110.33703299999999,-80.27393313,190.61096613,
SKUDENESHAVN,NOR,5.266667,59.15,skudeneshavn,Skudeneshavn,Norway,59.143333333,5.258333333,both,-119.737033,71.25726613,190.99429913,NOR
SKULTE,LVA,24.40588379,57.30352783,skulte,,,,,left_only,19.13921679,-1.8464721699999984,20.985688959999997,
SKUTSKAR,SWE,17.39349365,60.64672852,skutskar,Skutskar,Sweden,60.65,17.4,both,-7.012390140000001,3.3432006900000033,10.355590830000004,SWE
SKYROS (SKIROS),GRC,24.5712815,38.9183235,skyros (skiros),,,,,left_only,7.177787850000001,-21.728405020000004,28.906192870000005,
SLAGENSTANGEN,NOR,10.516667,59.316667,slagenstangen,Slagenstangen,Norway,59.327777778,10.519444444,both,-14.054614500000001,20.398343500000003,34.452958,NOR
SLANO,HRV,17.88220572,42.78412215,slano,,,,,left_only,7.365538720000002,-16.53254485,23.898083570000004,
SLATINE,HRV,16.3457947,43.4956342,slatine,,,,,left_only,-1.5364110200000027,0.7115120499999961,2.247923069999999,
SLAVYANKA,RUS,131.3859253,42.86468506,slavyanka,Slavyanka,Russia,42.866667,131.383333,both,115.0401306,-0.6309491399999985,115.67107974,RUS
SLEMMESTAD,NOR,10.5097,59.786534,slemmestad,,,,,left_only,-120.8762253,16.921848940000004,137.79807424,
SLIDELL,USA,-89.783333,30.266667,slidell,Slidell,United States,30.266667,-89.783333,both,-100.293033,-29.519867,129.81289999999998,USA
SLIEDRECHT,NLD,4.761474609,51.81890869,sliedrecht,,,,,left_only,94.544807609,21.55224169,116.097049299,
SLIGO,IRL,-8.466666667,54.28333333,sligo,Sligo,Ireland,54.266667,-8.466667,both,-13.228141276,2.464424639999997,15.692565915999998,IRL
SLITE,SWE,18.816667,57.7,slite,Slite,Sweden,57.7,18.816667,both,27.287927306,3.428333330000001,30.716260636,SWE
SLUISKIL,NLD,3.833333333,51.3,sluiskil,,,,,left_only,-14.976542156999999,-6.402087400000006,21.378629557000004,
SMALKALDEN,SUR,-55.0868,5.617934,smalkalden,,,,,left_only,-58.920133332999995,-45.682066,104.60219933299999,
SMALLINGERLAND,NLD,6.038696289,53.10852051,smallingerland,,,,,left_only,61.125496289,47.49058651,108.616082799,
SMITH'S BLUFF,USA,-93.9614,30.00013387,smith's bluff,,,,,left_only,-100.000096289,-23.10838664,123.10848292899999,
SNEEK,NLD,5.656677246,53.02868652,sneek,,,,,left_only,99.618077246,23.02855265,122.64662989600001,
SNUG HARBOR,USA,-152.583333,60.1,snug harbor,Snug Harbor,United States,60.1,-152.583333,both,-158.240010246,7.071313480000001,165.311323726,USA
SOALALA,MDG,45.32824332,-16.1047656,soalala,,,,,left_only,197.91157632,-76.2047656,274.11634191999997,
SOBRA,HRV,17.6,42.73333333,sobra,,,,,left_only,-27.728243319999997,58.83809893,86.56634224999999,
SOBY HAVN,DNK,10.25891113,54.94268799,soby havn,,,,,left_only,-7.341088870000002,12.209354660000002,19.550443530000003,
SOCHI,RUS,39.7303,43.56843387,sochi,Sochi,Russia,43.583333,39.733333,both,29.47138887,-11.374254120000003,40.84564299,RUS
SODERHAMN,SWE,17.10229492,61.30847168,soderhamn,Soderhamn,Sweden,61.3,17.083333,both,-22.62800508,17.740037809999997,40.36804289,SWE
SODERKOPING,SWE,16.3237,58.492934,soderkoping,,,,,left_only,-0.7785949199999997,-2.8155376799999985,3.5941325999999982,
SODERTALJE,SWE,17.6295166,59.19732666,sodertalje,Sodertalje,Sweden,59.183333,17.65,both,1.3058166,0.7043926600000034,2.0102092600000034,SWE
SODUS BAY,USA,-76.983333,43.266667,sodus bay,Sodus Bay,United States,43.266667,-76.983333,both,-94.6128496,-15.930659660000003,110.54350926000001,USA
,GRL,-50.95,66.95,soendre stroemfjord,Soendre Stroemfjord,Greenland,66.95,-50.95,right_only,26.033333,23.683333000000005,49.716666000000004,GRL
SOGNDAL,NOR,7.1,61.23333333,sogndal,,,,,left_only,58.050000000000004,-5.716666670000002,63.766666670000006,
SOGNE,NOR,7.818070888,58.09785843,sogne,,,,,left_only,0.7180708880000006,-3.1354748999999984,3.853545787999999,
SOHAR,OMN,56.738279,24.376988,sohar,,,,,left_only,48.920208112,-33.720870430000005,82.641078542,
SOINTULA,CAN,-127.016667,50.633333,sointula,Sointula,Canada,50.633333,-127.016667,both,-183.754946,26.256345,210.011291,CAN
SOKCH'O HANG,KOR,128.6,38.2,sokch'o hang,Sokch'o Hang,South Korea,38.2,128.6,both,255.616667,-12.433332999999998,268.05,KOR
SOKHNA PORT GAS TANKER TERMINAL,EGY,32.366667,29.683333,sokhna port gas tanker terminal,Sokhna Port Gas Tanker Terminal,Egypt,29.683333,32.366667,both,-96.23333299999999,-8.516667000000002,104.74999999999999,EGY
SOKHUMI,GEO,40.983333,42.983333,sokhumi,Sokhumi,Georgia,42.983333,40.983333,both,8.616666000000002,13.3,21.916666000000003,GEO
SOLA,VUT,167.5500393,-13.87103381,sola,,,,,left_only,126.5667063,-56.85436681,183.42107311,
SOLIN,HRV,16.4759,43.52913387,solin,,,,,left_only,-151.0741393,57.40016768,208.47430698000002,
SOLOMON,USA,-164.4,64.55,solomon,Solomon,United States,64.55,-164.4,both,-180.8759,21.020866129999995,201.89676613,USA
SOLOMONS ISLAND,USA,-76.45,38.316667,solomons island,Solomons Island,United States,38.316667,-76.45,both,87.95,-26.233332999999995,114.183333,USA
SOLVESBORG,SWE,14.58532715,56.0480957,solvesborg,Solvesborg,Sweden,56.045555556,14.586388889,both,91.03532715,17.731428699999995,108.76675585,SWE
SOMA,JPN,140.9627,37.832134,soma,Soma,Japan,37.833333,140.95,both,126.37737285000001,-18.215961699999994,144.59333455,JPN
SOMBRA,CAN,-82.483333,42.716667,sombra,Sombra,Canada,42.716667,-82.483333,both,-223.446033,4.884532999999998,228.330566,CAN
SOMOVIT,BGR,24.7842523,43.69926225,somovit,,,,,left_only,107.26758530000001,0.9825952499999957,108.25018055000001,
SONDERBORG,DNK,9.783333,54.916667,sonderborg,Sonderborg,Denmark,54.916667,9.783333,both,-15.000919299999998,11.21740475,26.21832405,DNK
SONDRARA,MDG,49.06667,-19.06667,sondrara,,,,,left_only,39.283337,-73.98333699999999,113.266674,
SONGKHLA,THA,100.574848,7.224513,songkhla,,,,,left_only,51.508178,26.291182999999997,77.799361,
SONGO,COD,18.65234,-4.56031,songo,,,,,left_only,-81.930993,-11.776977,93.70797,
SONORA,CAN,-61.916667,45.066667,sonora,Sonora,Canada,45.066667,-61.916667,both,-80.569007,49.626977000000004,130.195984,CAN
SOPOT,POL,18.5741,54.442834,sopot,,,,,left_only,80.490767,9.376166999999995,89.866934,
SORAKER,SWE,17.50207519,62.4967041,soraker,Soraker,Sweden,62.5,17.5,both,-1.072024810000002,8.053870100000005,9.125894910000007,SWE
SOREL,CAN,-73.131,46.051834,sorel,Sorel,Canada,46.05,-73.116667,both,-90.63307519,-16.444870100000003,107.07794529,CAN
SORONG,IDN,131.2469,-0.885366132,sorong,,,,,left_only,204.3779,-46.937200132,251.315100132,
SORREISA,NOR,18.160981,69.1450485,sorreisa,,,,,left_only,-113.08591900000002,70.030414632,183.11633363200002,
SORRENTO,ITA,14.3850708,40.63208008,sorrento,Sorrento,United States,44.466667,-68.183333,both,-3.7759102,-28.51296842,32.28887862,USA
SORSOGON,PHL,124.0,12.966667,sorsogon,Sorsogon,Philippines,12.966667,124.0,both,109.62750294,-27.662499669999995,137.29000261,PHL
SORTLAND,NOR,15.416667,68.7,sortland,Sortland,Norway,68.696944444,15.421944444,both,-108.583333,55.733333,164.316666,NOR
SORU,EST,22.5,58.7,soru,,,,,left_only,7.083333,-10.0,17.083333,
SORVAER,NOR,21.983333,70.633333,sorvaer,Sorvaer,Norway,70.627222222,21.964722222,both,-0.536337200000002,11.941388559999993,12.477725759999995,NOR
SORVAGUR,FRO,-7.25,62.083333,sorvagur,Sorvagur,Faroe Islands,62.083333,-7.25,both,-29.233333,-8.54999999999999,37.783332999999985,FRO
SOUDA BAY (SOIDA),GRC,24.06829324,35.49068485,souda bay (soida),,,,,left_only,31.31829324,-26.592648150000002,57.910941390000005,
SOUDHA,GRC,24.183333,35.483333,soudha,Soudha,Greece,35.483333,24.183333,both,0.11503976000000193,-0.0073518499999991604,0.1223916100000011,GRC
SOUFRIERE,LCA,-61.05912029,13.85350215,soufriere,,,,,left_only,-85.24245329,-21.62983085,106.87228414,
SOUGIA (SOIGIA),GRC,23.81089,35.2497255,sougia (soigia),,,,,left_only,84.87001029000001,21.396223349999996,106.26623364000001,
SOUR,LBN,35.19543527,33.27438434,sour,,,,,left_only,11.384545269999997,-1.9753411599999993,13.359886429999996,
SOURIS,CAN,-62.2467,46.343734,souris,,,,,left_only,-97.44213527,13.06934966,110.51148493,
SOUSSE,TUN,10.65,35.833333,sousse,Sousse,Tunisia,35.833333,10.65,both,72.9,-10.516666999999998,83.416667,TUN
SOUTH AMBOY,USA,-74.266667,40.483333,south amboy,South Amboy,United States,40.483333,-74.266667,both,-84.916667,4.649999999999999,89.566667,USA
SOUTH BANK,GBR,-1.188245815,54.58211042,south bank,,,,,left_only,73.078421185,14.098777419999998,87.177198605,
SOUTH BEND,USA,-123.783333,46.666667,south bend,South Bend,United States,46.666667,-123.783333,both,-122.595087185,-7.915443420000003,130.51053060499999,USA
SOUTH BRISTOL,USA,-69.55,43.866667,south bristol,South Bristol,United States,43.866667,-69.55,both,54.233333,-2.799999999999997,57.033333,USA
SOUTH HARPSWELL,USA,-70.016667,43.733333,south harpswell,South Harpswell,United States,43.733333,-70.016667,both,-0.46666700000000105,-0.13333399999999784,0.6000009999999989,USA
SOUTH HAVEN,USA,-86.283333,42.4,south haven,South Haven,United States,42.4,-86.283333,both,-16.266666,-1.3333330000000032,17.599999000000004,USA
SOUTH LANCASTER,CAN,-74.5,45.133333,south lancaster,South Lancaster,Canada,45.133333,-74.5,both,11.783332999999999,2.733333000000002,14.516666,CAN
SOUTH NESS,GBR,-3.2,58.8,south ness,South Ness,United Kingdom,58.8,-3.2,both,71.3,13.666666999999997,84.966667,GBR
SOUTH RIDING POINT,BHS,-78.216667,26.616667,south riding point,South Riding Point,The Bahamas,26.616667,-78.216667,both,-75.016667,-32.183333,107.19999999999999,
SOUTH SHIELDS,GBR,-1.433333333,55.0,south shields,,,,,left_only,76.78333366700001,28.383333,105.16666666700002,
SOUTH VALLEJO,USA,-122.25,38.083333,south vallejo,South Vallejo,United States,38.083333,-122.25,both,-120.816666667,-16.916666999999997,137.733333667,USA
SOUTH WEST ROCKS,AUS,153.0141,-30.88236613,south west rocks,,,,,left_only,275.2641,-68.96569913,344.22979913,
SOUTHAMPTON,GBR,-1.430357489,50.90566391,southampton,Southampton,United Kingdom,50.9,-1.4,both,-154.444457489,81.78803004,236.232487529,GBR
SOUTHAMPTON BP OIL TERMINAL,GBR,-1.326054,50.84947,southampton bp oil terminal,,,,,left_only,0.10430348899999986,-0.05619391000000462,0.16049739900000448,
SOUTHEND,GBR,0.716666667,51.53333333,southend,,,,,left_only,2.046071667,0.6942153299999987,2.740286996999999,
SOUTHPORT,USA,-73.283333,41.133333,southport,Southport,United States,33.916667,-78.016667,both,-73.999999667,-10.400000329999997,84.399999997,USA
SOUTHWEST HARBOR,USA,-68.316667,44.283333,southwest harbor,Southwest Harbor,United States,44.283333,-68.316667,both,4.966666000000004,3.1499999999999986,8.116666000000002,USA
SOUTHWEST PASS,USA,-90.7,28.45,southwest pass,Southwest Pass,United States,28.45,-90.7,both,-22.383333000000007,-15.833333,38.216666000000004,USA
SOUVALA  AIGINAS (SOIBALA AIGINAS),GRC,23.48791504,37.77307129,souvala  aiginas (soibala aiginas),,,,,left_only,114.18791504000001,9.323071289999998,123.51098633000001,
SOVETSKAYA GAVAN,RUS,140.2759,48.981034,sovetskaya gavan,Sovetskaya Gavan,Russia,48.973611111,140.268055556,both,116.78798496,11.207962710000004,127.99594767,RUS
SOYO,AGO,12.3,-6.116667,soyo,,,,,left_only,-127.97590000000001,-55.097701,183.073601,
SOYO-QUINFUQUENA TERMINAL,AGO,12.2295,-6.331066132,soyo-quinfuquena terminal,,,,,left_only,-0.1038333300000005,-0.2143994650000005,0.318232795000001,
SOZOPOL,BGR,27.6902557,42.42233865,sozopol,,,,,left_only,15.460755700000002,48.753404782000004,64.21416048200001,
SPARROWS POINT,USA,-76.4918,39.200534,sparrows point,,,,,left_only,-104.1820557,-3.221804650000003,107.40386035,
SPETSES,GRC,23.166667,37.266667,spetses,Spetses,Greece,37.266667,23.166667,both,99.658467,-1.9338669999999993,101.592334,GRC
SPIECKEROOG I.,DEU,7.699728442,53.76906306,spieckeroog i.,,,,,left_only,-15.453582557999999,16.504208560000002,31.957791118000003,
SPLIT,HRV,16.43579704,43.50410098,split,Split,Croatia,43.5,16.433333,both,8.736068598000001,-10.264962080000004,19.001030678000006,HRV
SPODSBJERG HAVN,DNK,10.83312988,54.93328857,spodsbjerg havn,,,,,left_only,-5.602667160000001,11.429187590000005,17.031854750000008,
SPRING BAY,AUS,147.9559,-42.53666613,spring bay,,,,,left_only,137.12277012,-97.4699547,234.59272482,
SPRINGDALE,CAN,-56.0957,49.497334,springdale,Springdale,Canada,49.5,-56.066666667,both,-204.0516,92.03400013000001,296.08560013,CAN
SQUAMISH,CAN,-123.164,49.689834,squamish,,,,,left_only,-67.0683,0.19249999999999545,67.26079999999999,
SRIRACHA,THA,100.928897,13.166049,sriracha,,,,,left_only,224.092897,-36.523785,260.61668199999997,
ST ANDREWS,CAN,-67.0526,45.073134,st andrews,,,,,left_only,-167.9712101,31.901745110000004,199.87295521000001,
ST ANDREWS EAST,CAN,-74.333333,45.566667,st andrews east,St Andrews East,Canada,45.566667,-74.33333299999998,both,-7.280732999999998,0.49353299999999933,7.774265999999997,CAN
ST ANICET,CAN,-74.366667,45.133333,st anicet,St Anicet,Canada,45.133333,-74.366667,both,-0.03333400000001063,-0.4333340000000021,0.46666800000001274,CAN
,CAN,-60.55,46.283333333,st anns harbour,St Anns Harbour,Canada,46.283333333,-60.55,right_only,13.81666700000001,1.1500003330000013,14.96666733300001,CAN
,CAN,-55.566666667,51.366666667,st anthony,St Anthony,Canada,51.366666667,-55.566666667,right_only,4.983333332999997,5.083333333999995,10.066666666999993,CAN
ST AUGUSTINE,USA,-81.316667,29.9,st augustine,St Augustine,United States,29.9,-81.31666699999998,both,-25.733333999999992,-21.466667,47.20000099999999,USA
ST CATHERINE,CAN,-79.283333,43.183333,st catherine,St Catherine,Canada,43.183333,-79.283333,both,2.0333339999999964,13.283332999999999,15.316666999999995,CAN
ST CLAIR,USA,-82.483333,42.816667,st clair,St Clair,United States,42.816667,-82.483333,both,-3.200000000000003,-0.36666599999999505,3.566665999999998,USA
,BMU,-64.683333,32.383333,st george,St George,Bermuda,32.383333,-64.683333,right_only,17.799999999999997,-10.433334000000002,28.233334,BMU
ST HELENS,USA,-122.8,45.866667,st helens,St Helens,United States,45.866667,-122.8,both,-58.1198,13.502133129999997,71.62193313,USA
ST HELIER,JEY,-2.0995,49.18333387,st helier,,,,,left_only,120.70049999999999,3.316666869999999,124.01716686999998,
ST IGNACE,USA,-84.716667,45.85,st ignace,St Ignace,United States,45.85,-84.716667,both,-82.617167,-3.333333869999997,85.95050086999998,USA
ST JOHN,CAN,-66.0606,45.263534,st john,St John,Canada,45.266667,-66.05,both,18.656067000000007,-0.5864660000000015,19.24253300000001,CAN
ST JOHN'S,ATG,-61.856,17.119334,st john's,St John's,Canada,47.566667,-52.7,both,4.204599999999992,-28.1442,32.3488,CAN
ST JOHNS,ATG,-61.78839111,17.15252686,st johns,St Johns,Antigua and Barbuda,17.116667,-61.85,both,0.06760889000000248,0.03319285999999977,0.10080175000000224,ATG
ST JOSEPH,USA,-86.483333,42.116667,st joseph,St Joseph,United States,42.116667,-86.483333,both,-24.694941890000003,24.96414014,49.65908203000001,USA
ST LAURENT DU MARONI (GUYANE FRANCAISE),GUF,-54.03333333,5.5,st laurent du maroni (guyane francaise),,,,,left_only,32.449999670000004,-36.616667,69.06666667,
ST LOUIS,SEN,-16.516667,16.016667,st louis,St Louis,Senegal,16.016667,-16.516667,both,37.51666632999999,10.516667000000002,48.03333332999999,SEN
ST MALO,FRA,-2.017620489,48.64531584,st malo,,,,,left_only,14.499046511000001,32.62864884,47.127695351,
ST MARGARET'S HOPE,GBR,-2.963431,58.825058,st margaret's hope,,,,,left_only,-0.9458105109999999,10.179742159999996,11.125552670999996,
ST MICHAEL,USA,-162.033333,63.483333,st michael,,,,,left_only,-159.083333,4.649999999999999,163.73333300000002,
ST MICHIELS BAY,CUW,-69.0157,12.163834,st michiels bay,,,,,left_only,93.017633,-51.319499,144.337132,
ST NAZAIRE,FRA,-2.199183027,47.28106529,st nazaire,St Nazaire,France,47.283333,-2.2,both,66.81651697299999,35.11723129,101.93374826299998,FRA
ST PETERSBURG,RUS,30.19750977,59.89349365,st petersburg,St Petersburg,United States,27.766667,-82.616667,both,32.396692797,12.612428360000003,45.009121157,USA
ST PIERRE,SPM,-56.18218994,46.78210449,st pierre,,,,,left_only,-86.37969971,-13.111389160000002,99.49108887,
ST PLACIDE,CAN,-74.2,45.533333,st placide,St Placide,Canada,45.533333,-74.2,both,-18.017810060000002,-1.2487714900000029,19.266581550000005,CAN
ST RAPHAEL,FRA,6.777287209,43.41508837,st raphael,,,,,left_only,80.977287209,-2.1182446299999995,83.09553183899999,
ST ROSE,USA,-90.316667,29.95,st rose,St Rose,United States,29.95,-90.316667,both,-97.09395420899999,-13.46508837,110.55904257899999,USA
,CAN,-69.866666667,47.833333333,st simeon,St Simeon,Canada,47.833333333,-69.866666667,right_only,20.45000033299999,17.883333333,38.33333366599999,CAN
ST THOMAS ISLAND,VIR,-64.9405,18.34383387,st thomas island,,,,,left_only,4.926166667000004,-29.489499462999998,34.415666130000005,
ST TROPEZ,FRA,6.634757498,43.27147409,st tropez,,,,,left_only,71.575257498,24.927640219999997,96.502897718,
ST VINCENT,CPV,-25.012,16.875934,st vincent,,,,,left_only,-31.646757498,-26.395540089999997,58.042297588,
ST WANDRILLE,FRA,0.758805274,49.51913913,st wandrille,,,,,left_only,25.770805274,32.64320513,58.414010403999995,
ST ZOTIQUE,CAN,-74.25,45.25,st zotique,St Zotique,Canada,45.25,-74.25,both,-75.008805274,-4.269139129999999,79.277944404,CAN
ST. ANTHONY HARBOR,CAN,-55.57709069,51.36666667,st. anthony harbor,,,,,left_only,18.67290931,6.116666670000001,24.789575980000002,
,CAN,-56.766666667,51.2,st. barbe harbor,St. Barbe Harbor,Canada,51.2,-56.766666667,right_only,-1.189575977000004,-0.1666666699999979,1.356242647000002,CAN
ST. GEORGE'S,BMU,-64.67302709,32.37944444,st. george's,,,,,left_only,-7.906360423000002,-18.820555560000003,26.726915983000005,
ST. JAMES,USA,-90.933333,29.983333,st. james,St. James,United States,29.9792,-90.8275,both,-26.26030591,-2.396111440000002,28.65641735,USA
ST. JAMES HARBOR,USA,-85.516667,45.733333,st. james harbor,St. James Harbor,United States,45.733333,-85.516667,both,5.416666000000006,15.750000000000004,21.16666600000001,USA
ST. MARY'S (SCILLY ISL.),GBR,-6.316667,49.916667,st. mary's (scilly isl.),St. Mary's (Scilly Isl.),United Kingdom,49.916667,-6.316667,both,79.2,4.183333999999995,83.38333399999999,GBR
,USA,-162.033333,63.483333,st. michael,St. Michael,United States,63.483333,-162.033333,right_only,-155.716666,13.566666000000005,169.283332,USA
ST. MICHIEL BAY,CUW,-68.993404,12.14666667,st. michiel bay,,,,,left_only,93.039929,-51.33666633,144.37659533,
ST. ROMUALD HARBOR,CAN,-71.24269729,46.75388889,st. romuald harbor,,,,,left_only,-2.249293289999997,34.60722222,36.856515509999994,
STADE,DEU,9.466975319,53.60088554,stade,,,,,left_only,80.709672609,6.846996650000001,87.55666925899999,
STAGEN,IDN,116.15,-3.3,stagen,Stagen,Indonesia,-3.3,116.15,both,106.60470000000001,-56.916134,163.520834,IDN
STAMFORD,USA,-73.55,41.033333,stamford,Stamford,United States,41.033333,-73.54999999999998,both,-189.7,44.333332999999996,234.03333299999997,USA
STAMSUND,NOR,13.85,68.116667,stamsund,Stamsund,Norway,68.121111111,13.848888889,both,87.4001,27.074933130000005,114.47503313,NOR
STANLEY,AUS,145.283333,-40.766667,stanley,Stanley,Falkland Islands (Islas Malvinas),-51.7,-57.833333,both,131.433333,-108.883334,240.316667,
STANLOW,GBR,-2.866666667,53.28333333,stanlow,,,,,left_only,-148.149999667,94.05000032999999,242.199999997,
,USA,-74.06666699999998,40.633333,stapleton si,Stapleton SI,United States,40.633333,-74.06666699999998,right_only,-71.20000033299998,-12.650000329999997,83.85000066299997,USA
STARI GRAD,HRV,16.6,43.18333333,stari grad,,,,,left_only,90.66666699999999,2.550000330000003,93.21666732999999,
STARIGRAD,HRV,15.43908691,44.29351807,starigrad,,,,,left_only,-1.160913090000001,1.110184739999994,2.271097829999995,
STATOIL-HAVNEN,DNK,11.09676519,55.66378514,statoil-havnen,,,,,left_only,-4.342321720000001,11.370267070000004,15.712588790000005,
STAVANGER,NOR,5.75,58.966667,stavanger,Stavanger,Norway,58.966667,5.75,both,-5.346765189999999,3.3028818599999994,8.649647049999999,NOR
STAVROS CHALKIDIKIS (STAIROS XALKIDIKIS),GRC,23.695923,40.665035,stavros chalkidikis (stairos xalkidikis),,,,,left_only,17.945923,-18.301631999999998,36.247555,
